2022-01-22 20:15:05,929 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 7777
2022-01-26 16:31:05,288 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2022-01-26 16:31:05,288 DEBUG    decors.py 2022-01-26 16:31:05. Была вызвана функция process_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-26 16:31:05,288 INFO     client.py Принят ответ от сервера 200 : OK
2022-01-26 16:31:43,801 DEBUG    decors.py 2022-01-26 16:31:43. Была вызвана функция create_arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-26 16:31:43,801 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 7777
2022-01-26 16:31:43,801 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-26 16:31:43,801 DEBUG    decors.py 2022-01-26 16:31:43. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-26 16:31:43,801 DEBUG    decors.py 2022-01-26 16:31:43. Была вызвана функция send_message c параметрами (<socket.socket fd=448, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55548), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643196703.8013651, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-26 16:31:43,801 DEBUG    decors.py 2022-01-26 16:31:43. Была вызвана функция get_message c параметрами (<socket.socket fd=448, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55548), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-26 16:31:43,801 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2022-01-26 16:31:43,801 DEBUG    decors.py 2022-01-26 16:31:43. Была вызвана функция process_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-26 16:31:43,801 INFO     client.py Принят ответ от сервера 200 : OK
2022-01-29 20:41:06,008 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,008 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2022-01-29 20:41:06,008 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,008 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2022-01-29 20:41:06,039 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция send_message c параметрами (<socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56955), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.0398695, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция send_message c параметрами (<socket.socket fd=452, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56956), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.0398695, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56955), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
 7777, режим работы: listen
2022-01-29 20:41:06,039 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция send_message c параметрами (<socket.socket fd=488, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56957), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.0398695, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=452, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56956), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2022-01-29 20:41:06,039 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция send_message c параметрами (<socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56958), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.0398695, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=488, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56957), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56958), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2022-01-29 20:41:06,039 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция send_message c параметрами (<socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56959), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.0398695, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56959), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,039 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,039 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,039 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2022-01-29 20:41:06,524 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2022-01-29 20:41:06,524 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,524 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__
2022-01-29 20:41:06,526 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция send_message c параметрами (<socket.socket fd=536, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56954), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.5245209, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,526 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция send_message c параметрами (<socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56953), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1643470866.5245209, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,527 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция get_message c параметрами (<socket.socket fd=536, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56954), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,528 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,528 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,528 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2022-01-29 20:41:06,529 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция get_message c параметрами (<socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56953), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:06,529 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2022-01-29 20:41:06,529 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__
2022-01-29 20:41:06,529 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2022-01-29 20:41:23,472 DEBUG    client.py Сформирован словарь сообщения: {'action': 'message', 'time': 1643470883.4726157, 'account_name': 'Guest', 'mess_text': 'ggg'}
2022-01-29 20:41:23,488 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция create_message c параметрами (<socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56953), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля __main__
2022-01-29 20:41:23,488 DEBUG    decors.py 2022-01-29 20:41:05. Была вызвана функция send_message c параметрами (<socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56953), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1643470883.4726157, 'account_name': 'Guest', 'mess_text': 'ggg'}), {}. Вызов из модуля common.utils
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56955), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=452, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56956), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=488, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56957), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56958), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция get_message c параметрами (<socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56959), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils
2022-01-29 20:41:23,766 INFO     client.py Получено сообщение от пользователя Guest:
ggg
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1643470883.7665265, 'mess_text': 'ggg'},), {}. Вызов из модуля __main__
2022-01-29 20:41:23,766 INFO     client.py Получено сообщение от пользователя Guest:
ggg
2022-01-29 20:41:23,766 INFO     client.py Получено сообщение от пользователя Guest:
ggg
2022-01-29 20:41:23,766 INFO     client.py Получено сообщение от пользователя Guest:
ggg
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1643470883.7665265, 'mess_text': 'ggg'},), {}. Вызов из модуля __main__
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1643470883.7665265, 'mess_text': 'ggg'},), {}. Вызов из модуля __main__
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1643470883.7665265, 'mess_text': 'ggg'},), {}. Вызов из модуля __main__
2022-01-29 20:41:23,766 INFO     client.py Получено сообщение от пользователя Guest:
ggg
2022-01-29 20:41:23,766 DEBUG    decors.py 2022-01-29 20:41:06. Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1643470883.7665265, 'mess_text': 'ggg'},), {}. Вызов из модуля __main__
2022-01-29 20:41:36,842 INFO     client.py Завершение работы по команде пользователя.
2022-01-29 20:46:51,703 ERROR    client.py Соединение с сервером 127.0.0.1 было потеряно.
2022-01-29 20:46:51,703 ERROR    client.py Соединение с сервером 127.0.0.1 было потеряно.
